,Unnamed: 0,Date,ID,Username,Tweets,case folding,data cleaning,tokenisasi,normalisasi,stopwords,stemming,Text Tweet,klasifikasi
22,995,11/24/2021 19:30,1.46E+23,masagasbukandosen,b'Artikel itu hanyalah satu dari tujuh laporan utama yang dirilis di Majalah Tempo. Keenam artikel yang lain disajika\xe2\x80\xa6 https://t.co/r8Hulw1Uqk',b'artikel itu hanyalah satu dari tujuh laporan utama yang dirilis di majalah tempo. keenam artikel yang lain disajika\xe2\x80\xa6 https://t.co/r8hulw1uqk',artikel itu hanyalah satu dari tujuh laporan utama yang dirilis di majalah tempo keenam artikel yang lain disajika,"['artikel', 'itu', 'hanyalah', 'satu', 'dari', 'tujuh', 'laporan', 'utama', 'yang', 'dirilis', 'di', 'majalah', 'tempo', 'keenam', 'artikel', 'yang', 'lain', 'disajika']","['artikel', 'itu', 'hanyalah', 'satu', 'dari', 'tujuh', 'laporan', 'utama', 'yang', 'dirilis', 'di', 'majalah', 'tempo', 'keenam', 'artikel', 'yang', 'lain', 'disajika']",artikel tujuh laporan utama dirilis majalah tempo keenam artikel disajika,"['artikel', 'tujuh', 'lapor', 'utama', 'rilis', 'majalah', 'tempo', 'enam', 'artikel', 'disajika']","['artikel', 'tujuh', 'lapor', 'utama', 'rilis', 'majalah', 'tempo', 'enam', 'artikel', 'disajika']",Positif
23,784,11/26/2021 7:14,1.46E+23,M Z H A R,b'RT @asumsico: Di Asumsi Bersuara kali ini @rayestu berbincang dengan @tunggalp terkait aturan Permendikbudristek Nomor 30 Tahun 2021 tentan\xe2\x80\xa6',b'rt @asumsico: di asumsi bersuara kali ini @rayestu berbincang dengan @tunggalp terkait aturan permendikbudristek nomor 30 tahun 2021 tentan\xe2\x80\xa6',di asumsi bersuara kali ini berbincang dengan terkait aturan permendikbudristek nomor tahun tentan,"['di', 'asumsi', 'bersuara', 'kali', 'ini', 'berbincang', 'dengan', 'terkait', 'aturan', 'permendikbudristek', 'nomor', 'tahun', 'tentan']","['di', 'asumsi', 'bersuara', 'kali', 'ini', 'berbincang', 'dengan', 'terkait', 'aturan', 'permendikbudristek', 'nomor', 'tahun', 'tentan']",asumsi bersuara kali berbincang terkait aturan permendikbudristek nomor tentan,"['asumsi', 'suara', 'kali', 'bincang', 'kait', 'atur', 'permendikbudristek', 'nomor', 'tentan']","['asumsi', 'suara', 'kali', 'bincang', 'kait', 'atur', 'permendikbudristek', 'nomor', 'tentan']",Positif
24,785,11/26/2021 7:13,1.46E+23,M Z H A R,b'RT @asumsico: Aturan yang diteken Nadiem Makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did\xe2\x80\xa6',b'rt @asumsico: aturan yang diteken nadiem makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did\xe2\x80\xa6',aturan yang diteken nadiem makarim untuk mencegah dan menangani kekerasan seksual di kampus dinilai sudah tepat dan harus did,"['aturan', 'yang', 'diteken', 'nadiem', 'makarim', 'untuk', 'mencegah', 'dan', 'menangani', 'kekerasan', 'seksual', 'di', 'kampus', 'dinilai', 'sudah', 'tepat', 'dan', 'harus', 'did']","['aturan', 'yang', 'diteken', 'nadiem', 'makarim', 'untuk', 'mencegah', 'dan', 'menangani', 'kekerasan', 'seksual', 'di', 'kampus', 'dinilai', 'sudah', 'tepat', 'dan', 'harus', 'did']",aturan diteken nadiem makarim mencegah menangani kekerasan seksual kampus dinilai did,"['atur', 'teken', 'nadiem', 'makarim', 'cegah', 'tangan', 'keras', 'seksual', 'kampus', 'nilai', 'did']","['atur', 'teken', 'nadiem', 'makarim', 'cegah', 'tangan', 'keras', 'seksual', 'kampus', 'nilai', 'did']",Positif
25,1117,11/24/2021 5:26,1.46E+23,KabarGolkar,"b'Audiensi dengan DDII Jabar, Yod Mintaraga Minta Permendikbud Tentang PPKS untuk di Revisi  https://t.co/lPdBi4W3U1'","b'audiensi dengan ddii jabar, yod mintaraga minta permendikbud tentang ppks untuk di revisi  https://t.co/lpdbi4w3u1'",audiensi dengan ddii jabar yod mintaraga minta permendikbud tentang ppks untuk di revisi,"['audiensi', 'dengan', 'ddii', 'jabar', 'yod', 'mintaraga', 'minta', 'permendikbud', 'tentang', 'ppks', 'untuk', 'di', 'revisi']","['audiensi', 'dengan', 'ddii', 'jabar', 'yod', 'tolak', 'minta', 'permendukbidristek', 'tentang', 'ppks', 'untuk', 'di', 'revisi']",audiensi ddii jabar yod tolak permendukbidristek ppks revisi,"['audiensi', 'ddii', 'jabar', 'yod', 'tolak', 'permendukbidristek', 'ppks', 'revisi']","['audiensi', 'ddii', 'jabar', 'yod', 'tolak', 'permendukbidristek', 'ppks', 'revisi']",Negatif
26,1049,11/24/2021 10:18,1.46E+23,BEM FH UI 2021,"b'Ayo, dukung pengimplementasian Permendikbudristek PPKS demi mewujudkan pemenuhan hak atas keadilan bagi setiap oran\xe2\x80\xa6 https://t.co/FVPwRKVmFv'","b'ayo, dukung pengimplementasian permendikbudristek ppks demi mewujudkan pemenuhan hak atas keadilan bagi setiap oran\xe2\x80\xa6 https://t.co/fvpwrkvmfv'",ayo dukung pengimplementasian permendikbudristek ppks demi mewujudkan pemenuhan hak atas keadilan bagi setiap oran,"['ayo', 'dukung', 'pengimplementasian', 'permendikbudristek', 'ppks', 'demi', 'mewujudkan', 'pemenuhan', 'hak', 'atas', 'keadilan', 'bagi', 'setiap', 'oran']","['ayo', 'dukung', 'pengimplementasian', 'permendikbudristek', 'ppks', 'demi', 'mewujudkan', 'pemenuhan', 'hak', 'atas', 'keadilan', 'bagi', 'setiap', 'seseorang']",ayo dukung pengimplementasian permendikbudristek ppks mewujudkan pemenuhan hak keadilan,"['ayo', 'dukung', 'implementasi', 'permendikbudristek', 'ppks', 'wujud', 'penuh', 'hak', 'adil']","['ayo', 'dukung', 'implementasi', 'permendikbudristek', 'ppks', 'wujud', 'penuh', 'hak', 'adil']",Positif
27,896,11/26/2021 4:42,1.46E+23,Zhu 朱志刚™,"b'Ayo Medan, jangan terima anak didik dirasuki seperti ini.\n\nhttps://t.co/fI3ZinSz53\n\nSejumlah mahasiswa menggelar de\xe2\x80\xa6 https://t.co/Nq7ZAk4fWd'","b'ayo medan, jangan terima anak didik dirasuki seperti ini.\n\nhttps://t.co/fi3zinsz53\n\nsejumlah mahasiswa menggelar de\xe2\x80\xa6 https://t.co/nq7zak4fwd'",ayo medan jangan terima anak didik dirasuki seperti ini mahasiswa menggelar de,"['ayo', 'medan', 'jangan', 'terima', 'anak', 'didik', 'dirasuki', 'seperti', 'ini', 'mahasiswa', 'menggelar', 'de']","['ayo', 'medan', 'jangan', 'terima', 'anak', 'didik', 'dirasuki', 'seperti', 'ini', 'mahasiswa', 'menggelar', 'demo']",ayo medan terima anak didik dirasuki mahasiswa menggelar demo,"['ayo', 'medan', 'terima', 'anak', 'didik', 'rasuk', 'mahasiswa', 'gelar', 'demo']","['ayo', 'medan', 'terima', 'anak', 'didik', 'rasuk', 'mahasiswa', 'gelar', 'demo']",Negatif
28,95,11/27/2021 11:29,1.46E+23,anni (อันนิ),b'Yuk pelajarin Permendikbudristek PPKS! https://t.co/BVXxxJaBop',b'yuk pelajarin permendikbudristek ppks! https://t.co/bvxxxjabop',yuk pelajarin permendikbudristek ppks,"['yuk', 'pelajarin', 'permendikbudristek', 'ppks']","['ayo', 'pelajarin', 'permendikbudristek', 'ppks']",ayo pelajarin permendikbudristek ppks,"['ayo', 'pelajarin', 'permendikbudristek', 'ppks']","['ayo', 'pelajarin', 'permendikbudristek', 'ppks']",Positif
29,5408,11/20/2021 22:29,1.46E+23,Ahmad Budairi,b'@TofaTofa_id Pasti belum baca https://t.co/wvEhP5dKG9',b'@tofatofa_id pasti belum baca https://t.co/wvehp5dkg9',pasti belum baca,"['pasti', 'belum', 'baca']","['pasti', 'belum', 'baca']",baca,['baca'],['baca'],Positif
30,5404,11/20/2021 23:32,1.46E+22,tuanputri,"b'ada yang udah baca isi permendikbud no.30 tentang PPKS ? kalau ada boleh dong dm, butuh temen diskusi buat bikin kajian, thank you.'","b'ada yang udah baca isi permendikbud no.30 tentang ppks ? kalau ada boleh dong dm, butuh temen diskusi buat bikin kajian, thank you.'",ada yang udah baca isi permendikbud no tentang ppks kalau ada boleh dong dm butuh temen diskusi buat bikin kajian thank you,"['ada', 'yang', 'udah', 'baca', 'isi', 'permendikbud', 'no', 'tentang', 'ppks', 'kalau', 'ada', 'boleh', 'dong', 'dm', 'butuh', 'temen', 'diskusi', 'buat', 'bikin', 'kajian', 'thank', 'you']","['ada', 'yang', 'sudah', 'baca', 'isi', 'permendukbidristek', 'no', 'tentang', 'ppks', 'kalau', 'ada', 'boleh', 'dong', 'dm', 'butuh', 'temen', 'diskusi', 'buat', 'bikin', 'kajian', 'thank', 'you']",baca isi permendukbidristek no ppks dm butuh temen diskusi bikin kajian thank you,"['baca', 'isi', 'permendukbidristek', 'no', 'ppks', 'dm', 'butuh', 'temen', 'diskusi', 'bikin', 'kaji', 'thank', 'you']","['baca', 'isi', 'permendukbidristek', 'no', 'ppks', 'dm', 'butuh', 'temen', 'diskusi', 'bikin', 'kaji', 'thank', 'you']",Positif
31,507,11/26/2021 12:48,1.46E+23,Bii 💫 JEALOUSY,"b'Yang belum baca tentang Permen PPKS, bisa dibaca ya threadnya\xf0\x9f\x92\x9c\n\nhttps://t.co/4hBIAYCjc8 https://t.co/hiuyhTgagp'","b'yang belum baca tentang permen ppks, bisa dibaca ya threadnya\xf0\x9f\x92\x9c\n\nhttps://t.co/4hbiaycjc8 https://t.co/hiuyhtgagp'",yang belum baca tentang permen ppks bisa dibaca ya threadnya xf,"['yang', 'belum', 'baca', 'tentang', 'permen', 'ppks', 'bisa', 'dibaca', 'ya', 'threadnya', 'xf']","['yang', 'belum', 'baca', 'tentang', 'permendukbidristek', 'ppks', 'bisa', 'dibaca', 'ya', 'threadnya', 'xf']",baca permendukbidristek ppks dibaca ya threadnya,"['baca', 'permendukbidristek', 'ppks', 'baca', 'ya', 'threadnya']","['baca', 'permendukbidristek', 'ppks', 'baca', 'ya', 'threadnya']",Positif
32,764,11/26/2021 7:35,1.46E+23,ZONA HUMANIORA,b'@dodhand Jebule durung maca PPKS e...\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2',b'@dodhand jebule durung maca ppks e...\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2',jebule durung maca ppks xf xf,"['jebule', 'durung', 'maca', 'ppks', 'xf', 'xf']","['ternyata', 'belum', 'baca', 'ppks', 'xf', 'xf']",baca ppks,"['baca', 'ppks']","['baca', 'ppks']",Positif
33,4766,11/22/2021 14:21,1.46E+23,Ismy,b'@bertanyarl Mau baca ppks nya dimana yaaa?',b'@bertanyarl mau baca ppks nya dimana yaaa?',mau baca ppks nya dimana yaaa,"['mau', 'baca', 'ppks', 'nya', 'dimana', 'yaaa']","['mau', 'baca', 'ppks', 'nya', 'dimana', 'yaaa']",baca ppks nya dimana yaaa,"['baca', 'ppks', 'nya', 'mana', 'yaaa']","['baca', 'ppks', 'nya', 'yaaa']",Positif
34,4844,11/22/2021 13:56,1.46E+23,LPM Institut UIN Jakarta,b'Baca selengkapnya di https://t.co/ZWrAMszHsd\n\n#pers #mahasiswa #persma #lpminstitut #uinjakarta #permendikbud #ppks\xe2\x80\xa6 https://t.co/CLcxyss2Xw',b'baca selengkapnya di https://t.co/zwramszhsd\n\n#pers #mahasiswa #persma #lpminstitut #uinjakarta #permendikbud #ppks\xe2\x80\xa6 https://t.co/clcxyss2xw',baca selengkapnya di,"['baca', 'selengkapnya', 'di']","['baca', 'selengkapnya', 'di']",baca selengkapnya,"['baca', 'lengkap']","['baca', 'lengkap']",Positif
35,255,11/27/2021 2:08,1.46E+23,Wirda Purwanti,b'Bacain tweet orang yang nolak Permen PPKS gue marah banget astaga. Punya hobi kok ngelindungin Penjahat Kelamin.',b'bacain tweet orang yang nolak permen ppks gue marah banget astaga. punya hobi kok ngelindungin penjahat kelamin.',bacain tweet orang yang nolak permen ppks gue marah banget astaga punya hobi kok ngelindungin penjahat kelamin,"['bacain', 'tweet', 'orang', 'yang', 'nolak', 'permen', 'ppks', 'gue', 'marah', 'banget', 'astaga', 'punya', 'hobi', 'kok', 'ngelindungin', 'penjahat', 'kelamin']","['bacain', 'tweet', 'orang', 'yang', 'tolak', 'permendukbidristek', 'ppks', 'saya', 'marah', 'banget', 'astaga', 'punya', 'hobi', 'kok', 'ngelindungin', 'penjahat', 'kelamin']",bacain tweet orang tolak permendukbidristek ppks marah banget astaga hobi ngelindungin penjahat kelamin,"['bacain', 'tweet', 'orang', 'tolak', 'permendukbidristek', 'ppks', 'marah', 'banget', 'astaga', 'hobi', 'ngelindungin', 'jahat', 'kelamin']","['bacain', 'tweet', 'orang', 'tolak', 'permendukbidristek', 'ppks', 'marah', 'banget', 'astaga', 'hobi', 'ngelindungin', 'jahat', 'kelamin']",Negatif
36,585,11/26/2021 10:51,1.46E+23,Budak Koorperat,b'Bacain tweet orang yang nolak Permen PPKS gue marah banget astaga. \nPunya hobi kok ngelindungin Penjahat Kelamin.',b'bacain tweet orang yang nolak permen ppks gue marah banget astaga. \npunya hobi kok ngelindungin penjahat kelamin.',bacain tweet orang yang nolak permen ppks gue marah banget astaga npunya hobi kok ngelindungin penjahat kelamin,"['bacain', 'tweet', 'orang', 'yang', 'nolak', 'permen', 'ppks', 'gue', 'marah', 'banget', 'astaga', 'npunya', 'hobi', 'kok', 'ngelindungin', 'penjahat', 'kelamin']","['bacain', 'tweet', 'orang', 'yang', 'tolak', 'permendukbidristek', 'ppks', 'saya', 'marah', 'banget', 'astaga', 'npunya', 'hobi', 'kok', 'ngelindungin', 'penjahat', 'kelamin']",bacain tweet orang tolak permendukbidristek ppks marah banget astaga npunya hobi ngelindungin penjahat kelamin,"['bacain', 'tweet', 'orang', 'tolak', 'permendukbidristek', 'ppks', 'marah', 'banget', 'astaga', 'npunya', 'hobi', 'ngelindungin', 'jahat', 'kelamin']","['bacain', 'tweet', 'orang', 'tolak', 'permendukbidristek', 'ppks', 'marah', 'banget', 'astaga', 'npunya', 'hobi', 'ngelindungin', 'jahat', 'kelamin']",Negatif
37,3658,11/23/2021 1:04,1.46E+23,lucky-MEE,b'Bagus juga ya setelah ada Permendikbud PPKS makin banyak yg speak up...\n\nNgga semua yang dijunjung itu bertahan kar\xe2\x80\xa6 https://t.co/SGoQRkkXHc',b'bagus juga ya setelah ada permendikbud ppks makin banyak yg speak up...\n\nngga semua yang dijunjung itu bertahan kar\xe2\x80\xa6 https://t.co/sgoqrkkxhc',bagus juga ya setelah ada permendikbud ppks makin banyak yg speak up nngga semua yang dijunjung itu bertahan kar,"['bagus', 'juga', 'ya', 'setelah', 'ada', 'permendikbud', 'ppks', 'makin', 'banyak', 'yg', 'speak', 'up', 'nngga', 'semua', 'yang', 'dijunjung', 'itu', 'bertahan', 'kar']","['bagus', 'juga', 'ya', 'setelah', 'ada', 'permendukbidristek', 'ppks', 'makin', 'banyak', 'yg', 'speak', 'up', 'nngga', 'semua', 'yang', 'dijunjung', 'itu', 'bertahan', 'kar']",bagus ya permendukbidristek ppks yg speak up nngga dijunjung bertahan kar,"['bagus', 'ya', 'permendukbidristek', 'ppks', 'yg', 'speak', 'up', 'nngga', 'junjung', 'tahan', 'kar']","['bagus', 'ya', 'permendukbidristek', 'ppks', 'yg', 'speak', 'up', 'nngga', 'junjung', 'tahan', 'kar']",Positif
38,5416,11/20/2021 14:19,1.46E+23,kia,b'@rlgxg Bahas kasus korupsi di indonesia dan permendikbud ppks',b'@rlgxg bahas kasus korupsi di indonesia dan permendikbud ppks',bahas kasus korupsi di indonesia dan permendikbud ppks,"['bahas', 'kasus', 'korupsi', 'di', 'indonesia', 'dan', 'permendikbud', 'ppks']","['bahas', 'kasus', 'korupsi', 'di', 'indonesia', 'dan', 'permendukbidristek', 'ppks']",bahas korupsi indonesia permendukbidristek ppks,"['bahas', 'korupsi', 'indonesia', 'permendukbidristek', 'ppks']","['bahas', 'korupsi', 'indonesia', 'permendukbidristek', 'ppks']",Positif
39,2215,11/23/2021 8:34,1.46E+23,LPM Sketsa Unmul,"b'BEM FH Unmul desak pihak Rektor terkait implementasi Permendikbud PPKS. Apa saja yang menjadi perhatian?\n\nSimak,\xe2\x80\xa6 https://t.co/baeGsFL9Za'","b'bem fh unmul desak pihak rektor terkait implementasi permendikbud ppks. apa saja yang menjadi perhatian?\n\nsimak,\xe2\x80\xa6 https://t.co/baegsfl9za'",bem fh unmul desak pihak rektor terkait implementasi permendikbud ppks apa saja yang menjadi perhatian nsimak,"['bem', 'fh', 'unmul', 'desak', 'pihak', 'rektor', 'terkait', 'implementasi', 'permendikbud', 'ppks', 'apa', 'saja', 'yang', 'menjadi', 'perhatian', 'nsimak']","['bem', 'fh', 'unmul', 'dukung', 'pihak', 'rektor', 'terkait', 'implementasi', 'permendukbidristek', 'ppks', 'apa', 'saja', 'yang', 'menjadi', 'perhatian', 'nsimak']",bem fh unmul dukung rektor terkait implementasi permendukbidristek ppks perhatian nsimak,"['bem', 'fh', 'unmul', 'dukung', 'rektor', 'kait', 'implementasi', 'permendukbidristek', 'ppks', 'perhati', 'nsimak']","['bem', 'fh', 'unmul', 'dukung', 'rektor', 'kait', 'implementasi', 'permendukbidristek', 'ppks', 'perhati', 'nsimak']",Positif
40,1039,11/24/2021 11:25,1.46E+23,Bisnis.com,b'BEM UGM Dukung Implementasi Permendikbud-Ristek Nomor 30/2021 PPKS https://t.co/avw4Jc3jGs',b'bem ugm dukung implementasi permendikbud-ristek nomor 30/2021 ppks https://t.co/avw4jc3jgs',bem ugm dukung implementasi permendikbud ristek nomor ppks,"['bem', 'ugm', 'dukung', 'implementasi', 'permendikbud', 'ristek', 'nomor', 'ppks']","['bem', 'ugm', 'dukung', 'implementasi', 'permendukbidristek', 'ristek', 'nomor', 'ppks']",bem ugm dukung implementasi permendukbidristek ristek nomor ppks,"['bem', 'ugm', 'dukung', 'implementasi', 'permendukbidristek', 'ristek', 'nomor', 'ppks']","['bem', 'ugm', 'dukung', 'implementasi', 'permendukbidristek', 'ristek', 'nomor', 'ppks']",Positif
41,4431,11/22/2021 16:09,1.46E+23,ꦡꦶꦪᴱᴺ⁻ 🍊⚡,"b'@Nadifarite @strawdelilah @cioberaccount @kitrsune @wafflekies01 @bertanyarl Nah ini benerr, terkait zina udh ada a\xe2\x80\xa6 https://t.co/pn1LiWFWtx'","b'@nadifarite @strawdelilah @cioberaccount @kitrsune @wafflekies01 @bertanyarl nah ini benerr, terkait zina udh ada a\xe2\x80\xa6 https://t.co/pn1liwfwtx'",nah ini benerr terkait zina udh ada,"['nah', 'ini', 'benerr', 'terkait', 'zina', 'udh', 'ada']","['nah', 'ini', 'benerr', 'terkait', 'zina', 'udh', 'ada']",benerr terkait zina udh,"['benerr', 'kait', 'zina', 'udh']","['benerr', 'kait', 'zina', 'udh']",Positif
42,5382,11/21/2021 7:56,1.46E+23,Eleksio Patrick,b'RT @eradotid: Berikut 21 bentuk kekerasan seksual yang diatur dalam Permendikbud Nomor 30 Tahun 2021 tentang PPKS di lingkungan kampus: htt\xe2\x80\xa6',b'rt @eradotid: berikut 21 bentuk kekerasan seksual yang diatur dalam permendikbud nomor 30 tahun 2021 tentang ppks di lingkungan kampus: htt\xe2\x80\xa6',berikut bentuk kekerasan seksual yang diatur dalam permendikbud nomor tahun tentang ppks di lingkungan kampus htt,"['berikut', 'bentuk', 'kekerasan', 'seksual', 'yang', 'diatur', 'dalam', 'permendikbud', 'nomor', 'tahun', 'tentang', 'ppks', 'di', 'lingkungan', 'kampus', 'htt']","['berikut', 'bentuk', 'kekerasan', 'seksual', 'yang', 'diatur', 'dalam', 'permendukbidristek', 'nomor', 'tahun', 'tentang', 'ppks', 'di', 'lingkungan', 'kampus', 'htt']",bentuk kekerasan seksual diatur permendukbidristek nomor ppks lingkungan kampus,"['bentuk', 'keras', 'seksual', 'atur', 'permendukbidristek', 'nomor', 'ppks', 'lingkung', 'kampus']","['bentuk', 'keras', 'seksual', 'atur', 'permendukbidristek', 'nomor', 'ppks', 'lingkung', 'kampus']",Positif
43,394,11/26/2021 16:53,1.46E+23,rei,b'RT @DivHumas_Polri: 21 Bentuk Kekerasan Seksual Yang Dilarang\n\nKemendikbud Ristek resmi mengesahkan Permendikbud Nomor 30 Tahun 2021 tentan\xe2\x80\xa6',b'rt @divhumas_polri: 21 bentuk kekerasan seksual yang dilarang\n\nkemendikbud ristek resmi mengesahkan permendikbud nomor 30 tahun 2021 tentan\xe2\x80\xa6',bentuk kekerasan seksual yang dilarang nkemendikbud ristek resmi mengesahkan permendikbud nomor tahun tentan,"['bentuk', 'kekerasan', 'seksual', 'yang', 'dilarang', 'nkemendikbud', 'ristek', 'resmi', 'mengesahkan', 'permendikbud', 'nomor', 'tahun', 'tentan']","['bentuk', 'kekerasan', 'seksual', 'yang', 'dilarang', 'nkemendikbud', 'ristek', 'resmi', 'mengesahkan', 'permendukbidristek', 'nomor', 'tahun', 'tentan']",bentuk kekerasan seksual dilarang nkemendikbud ristek resmi mengesahkan permendukbidristek nomor tentan,"['bentuk', 'keras', 'seksual', 'larang', 'nkemendikbud', 'ristek', 'resmi', 'kesah', 'permendukbidristek', 'nomor', 'tentan']","['bentuk', 'keras', 'seksual', 'larang', 'nkemendikbud', 'ristek', 'resmi', 'kesah', 'permendukbidristek', 'nomor', 'tentan']",Negatif
44,1057,11/24/2021 9:37,1.46E+23,pug,b'@catchmeupid ingin brtnya tnpa membaca ppks.\nmisal terjadi hubungan antara dosen dengan mahasiswa.\n\n\xe2\x80\x9cnilai km jelek\xe2\x80\xa6 https://t.co/q1X3Z8Nmbx',b'@catchmeupid ingin brtnya tnpa membaca ppks.\nmisal terjadi hubungan antara dosen dengan mahasiswa.\n\n\xe2\x80\x9cnilai km jelek\xe2\x80\xa6 https://t.co/q1x3z8nmbx',ingin brtnya tnpa membaca ppks nmisal terjadi hubungan antara dosen dengan mahasiswa cnilai km jelek,"['ingin', 'brtnya', 'tnpa', 'membaca', 'ppks', 'nmisal', 'terjadi', 'hubungan', 'antara', 'dosen', 'dengan', 'mahasiswa', 'cnilai', 'km', 'jelek']","['ingin', 'beratnya', 'tanpa', 'membaca', 'ppks', 'nmisal', 'terjadi', 'hubungan', 'antara', 'dosen', 'dengan', 'mahasiswa', 'nilai', 'km', 'jelek']",beratnya membaca ppks nmisal hubungan dosen mahasiswa nilai km jelek,"['berat', 'baca', 'ppks', 'nmisal', 'hubung', 'dosen', 'mahasiswa', 'nilai', 'km', 'jelek']","['berat', 'baca', 'ppks', 'nmisal', 'hubung', 'dosen', 'mahasiswa', 'nilai', 'km', 'jelek']",Positif
45,5269,11/22/2021 7:18,1.46E+23,Pers Suara Mahasiswa UI,b'[BERITA] \n\nStatuta UI dan Permendikbud Ristek tentang PPKS dalam Eksplorasi Calon MWA UI UM 2022 \n\nSelengkapnya dap\xe2\x80\xa6 https://t.co/ExYrXmkLde',b'[berita] \n\nstatuta ui dan permendikbud ristek tentang ppks dalam eksplorasi calon mwa ui um 2022 \n\nselengkapnya dap\xe2\x80\xa6 https://t.co/exyrxmklde',berita nstatuta ui dan permendikbud ristek tentang ppks dalam eksplorasi calon mwa ui um nselengkapnya dap,"['berita', 'nstatuta', 'ui', 'dan', 'permendikbud', 'ristek', 'tentang', 'ppks', 'dalam', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dap']","['berita', 'nstatuta', 'ui', 'dan', 'permendukbidristek', 'ristek', 'tentang', 'ppks', 'dalam', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dap']",berita nstatuta ui permendukbidristek ristek ppks eksplorasi calon mwa ui um nselengkapnya dap,"['berita', 'nstatuta', 'ui', 'permendukbidristek', 'ristek', 'ppks', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dap']","['berita', 'nstatuta', 'ui', 'permendukbidristek', 'ristek', 'ppks', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dap']",Positif
